ORDERNUMBER,QUANTITYORDERED,PRICEEACH,ORDERLINENUMBER,SALES,ORDERDATE,STATUS,QTR_ID,MONTH_ID,YEAR_ID,PRODUCTLINE,MSRP,PRODUCTCODE,CITY,STATE,COUNTRY,TERRITORY,DEALSIZE
10367,38,38.5,11,1463,01 December 2005,Resolved,1,1,2005,Classic Cars,50,S24_1628,Pasadena,CA,USA,,Small
10379,32,100,3,3970.56,02 October 2005,Shipped,1,2,2005,Classic Cars,50,S24_1628,Madrid,,Spain,EMEA,Medium
10407,64,40.25,10,2576,22 April 2005,On Hold,2,4,2005,Classic Cars,50,S24_1628,San Jose,CA,USA,,Small
10420,37,60.37,13,2233.69,29 May 2005,In Process,2,5,2005,Classic Cars,50,S24_1628,Chatswood,NSW,Australia,APAC,Small
10106,28,88.63,4,2481.64,17 February 2003,Shipped,1,2,2003,Planes,109,S24_1785,Bergamo,,Italy,EMEA,Small
10120,39,100,10,4651.53,29 April 2003,Shipped,2,4,2003,Planes,109,S24_1785,Melbourne,Victoria,Australia,APAC,Medium
10133,41,94.1,5,3858.1,27 June 2003,Shipped,2,6,2003,Planes,109,S24_1785,Madrid,,Spain,EMEA,Medium
10145,40,87.54,16,3501.6,25 August 2003,Shipped,3,8,2003,Planes,109,S24_1785,Pasadena,CA,USA,,Medium
10168,49,100,11,6433.7,28 October 2003,Shipped,4,10,2003,Planes,109,S24_1785,Burlingame,CA,USA,,Medium
10210,27,98.48,9,2658.96,01 December 2004,Shipped,1,1,2004,Planes,109,S24_1785,Osaka,Osaka,Japan,Japan,Small
10223,34,100,11,3608.76,20 February 2004,Shipped,1,2,2004,Planes,109,S24_1785,Melbourne,Victoria,Australia,APAC,Medium
10235,23,96.29,5,2214.67,04 February 2004,Shipped,2,4,2004,Planes,109,S24_1785,Tsawassen,BC,Canada,,Small
10250,31,88.63,6,2747.53,05 November 2004,Shipped,2,5,2004,Planes,109,S24_1785,San Jose,CA,USA,,Small
10262,34,97.38,1,3310.92,24 June 2004,Cancelled,2,6,2004,Planes,109,S24_1785,Madrid,,Spain,EMEA,Medium
10275,25,95.2,11,2380,23 July 2004,Shipped,3,7,2004,Planes,109,S24_1785,Nantes,,France,EMEA,Small
10284,22,100,3,2310.88,21 August 2004,Shipped,3,8,2004,Planes,109,S24_1785,Oslo,,Norway,EMEA,Small
10297,32,100,6,4061.76,16 September 2004,Shipped,3,9,2004,Planes,109,S24_1785,Dublin,,Ireland,EMEA,Medium
10308,31,100,9,3493.7,15 October 2004,Shipped,4,10,2004,Planes,109,S24_1785,White Plains,NY,USA,,Medium
10316,25,100,1,2872.25,11 January 2004,Shipped,4,11,2004,Planes,109,S24_1785,Cowes,Isle of Wight,UK,EMEA,Small
10328,47,87.54,14,4114.38,11 December 2004,Shipped,4,11,2004,Planes,109,S24_1785,Bergamo,,Italy,EMEA,Medium
10339,21,50.65,7,1063.65,23 November 2004,Shipped,4,11,2004,Planes,109,S24_1785,Minato-ku,Tokyo,Japan,Japan,Small
10353,28,71.73,2,2008.44,12 April 2004,Shipped,4,12,2004,Planes,109,S24_1785,Glendale,CT,USA,,Small
10374,46,94.1,3,4328.6,02 February 2005,Shipped,1,2,2005,Planes,109,S24_1785,South Brisbane,Queensland,Australia,APAC,Medium
10386,33,41.71,11,1376.43,03 January 2005,Resolved,1,3,2005,Planes,109,S24_1785,Madrid,,Spain,EMEA,Small
10398,43,100,16,5552.16,30 March 2005,Shipped,1,3,2005,Planes,109,S24_1785,Reims,,France,EMEA,Medium
10401,38,96.29,5,3659.02,04 March 2005,On Hold,2,4,2005,Planes,109,S24_1785,Newark,NJ,USA,,Medium
10416,47,88.63,6,4165.61,05 October 2005,Shipped,2,5,2005,Planes,109,S24_1785,Reggio Emilia,,Italy,EMEA,Medium
10101,45,31.2,3,1404,01 September 2003,Shipped,1,1,2003,Vintage Cars,33,S24_1937,Frankfurt,,Germany,EMEA,Small
10110,20,35.51,3,710.2,18 March 2003,Shipped,1,3,2003,Vintage Cars,33,S24_1937,Manchester,,UK,EMEA,Small
10124,45,37.84,2,1702.8,21 May 2003,Shipped,2,5,2003,Vintage Cars,33,S24_1937,Las Vegas,NV,USA,,Small
10149,36,33.19,7,1194.84,09 December 2003,Shipped,3,9,2003,Vintage Cars,33,S24_1937,Brisbane,CA,USA,,Small
10162,37,27.22,5,1007.14,18 October 2003,Shipped,4,10,2003,Vintage Cars,33,S24_1937,San Francisco,CA,USA,,Small
10173,31,31.53,9,977.43,11 May 2003,Shipped,4,11,2003,Vintage Cars,33,S24_1937,Bergamo,,Italy,EMEA,Small
10182,39,36.84,6,1436.76,11 December 2003,Shipped,4,11,2003,Vintage Cars,33,S24_1937,San Rafael,CA,USA,,Small
10193,26,29.21,10,759.46,21 November 2003,Shipped,4,11,2003,Vintage Cars,33,S24_1937,Glen Waverly,Victoria,Australia,APAC,Small
10205,32,37.17,5,1189.44,12 March 2003,Shipped,4,12,2003,Vintage Cars,33,S24_1937,Madrid,,Spain,EMEA,Small
10214,20,34.19,3,683.8,26 January 2004,Shipped,1,1,2004,Vintage Cars,33,S24_1937,Madrid,,Spain,EMEA,Small
10227,42,29.21,6,1226.82,03 February 2004,Shipped,1,3,2004,Vintage Cars,33,S24_1937,Lyon,,France,EMEA,Small
10243,33,29.54,1,974.82,26 April 2004,Shipped,2,4,2004,Vintage Cars,33,S24_1937,Boston,MA,USA,,Small
10280,20,28.88,12,577.6,17 August 2004,Shipped,3,8,2004,Vintage Cars,33,S24_1937,Torino,,Italy,EMEA,Small
10288,29,38.17,1,1106.93,09 January 2004,Shipped,3,9,2004,Vintage Cars,33,S24_1937,Singapore,,Singapore,APAC,Small
10304,23,30.2,16,694.6,10 November 2004,Shipped,4,10,2004,Vintage Cars,33,S24_1937,Versailles,,France,EMEA,Small
10312,39,29.54,13,1152.06,21 October 2004,Shipped,4,10,2004,Vintage Cars,33,S24_1937,San Rafael,CA,USA,,Small
10322,20,100,3,2624,11 April 2004,Shipped,4,11,2004,Vintage Cars,33,S24_1937,Nashua,NH,USA,,Small
10332,45,81.91,6,3685.95,17 November 2004,Shipped,4,11,2004,Vintage Cars,33,S24_1937,Manchester,,UK,EMEA,Medium
10344,20,35.18,6,703.6,25 November 2004,Shipped,4,11,2004,Vintage Cars,33,S24_1937,Marseille,,France,EMEA,Small
10356,48,100,5,9720,12 September 2004,Shipped,4,12,2004,Vintage Cars,33,S24_1937,Paris,,France,EMEA,Large
10367,23,36.29,13,834.67,01 December 2005,Resolved,1,1,2005,Vintage Cars,33,S24_1937,Pasadena,CA,USA,,Small
10380,32,70.56,4,2257.92,16 February 2005,Shipped,1,2,2005,Vintage Cars,33,S24_1937,Madrid,,Spain,EMEA,Small
10391,33,100,8,8344.71,03 September 2005,Shipped,1,3,2005,Vintage Cars,33,S24_1937,North Sydney,NSW,Australia,APAC,Large
10409,61,29.54,1,1801.94,23 April 2005,Shipped,2,4,2005,Vintage Cars,33,S24_1937,Singapore,,Singapore,APAC,Small
10420,45,26.88,1,1209.6,29 May 2005,In Process,2,5,2005,Vintage Cars,33,S24_1937,Chatswood,NSW,Australia,APAC,Small
10107,38,83.03,7,3155.14,24 February 2003,Shipped,1,2,2003,Motorcycles,76,S24_2000,NYC,NY,USA,,Medium
10120,34,83.79,5,2848.86,29 April 2003,Shipped,2,4,2003,Motorcycles,76,S24_2000,Melbourne,Victoria,Australia,APAC,Small
10134,43,83.03,7,3570.29,07 January 2003,Shipped,3,7,2003,Motorcycles,76,S24_2000,Paris,,France,EMEA,Medium
10145,47,83.03,11,3902.41,25 August 2003,Shipped,3,8,2003,Motorcycles,76,S24_2000,Pasadena,CA,USA,,Medium
10158,22,67.03,1,1474.66,10 October 2003,Shipped,4,10,2003,Motorcycles,76,S24_2000,Stavern,,Norway,EMEA,Small
10168,29,75.41,6,2186.89,28 October 2003,Shipped,4,10,2003,Motorcycles,76,S24_2000,Burlingame,CA,USA,,Small
10180,28,68.55,14,1919.4,11 November 2003,Shipped,4,11,2003,Motorcycles,76,S24_2000,Lille,,France,EMEA,Small
10188,40,91.4,6,3656,18 November 2003,Shipped,4,11,2003,Motorcycles,76,S24_2000,Bergen,,Norway,EMEA,Medium
10201,25,73.88,7,1847,12 January 2003,Shipped,4,12,2003,Motorcycles,76,S24_2000,San Francisco,CA,USA,,Small
10210,30,61.7,4,1851,01 December 2004,Shipped,1,1,2004,Motorcycles,76,S24_2000,Osaka,Osaka,Japan,Japan,Small
10223,38,69.31,6,2633.78,20 February 2004,Shipped,1,2,2004,Motorcycles,76,S24_2000,Melbourne,Victoria,Australia,APAC,Small
10236,36,87.6,3,3153.6,04 March 2004,Shipped,2,4,2004,Motorcycles,76,S24_2000,Philadelphia,PA,USA,,Medium
10250,32,87.6,1,2803.2,05 November 2004,Shipped,2,5,2004,Motorcycles,76,S24_2000,San Jose,CA,USA,,Small
10263,37,62.46,7,2311.02,28 June 2004,Shipped,2,6,2004,Motorcycles,76,S24_2000,Bridgewater,CT,USA,,Small
10275,30,79.98,6,2399.4,23 July 2004,Shipped,3,7,2004,Motorcycles,76,S24_2000,Nantes,,France,EMEA,Small
10285,39,70.08,11,2733.12,27 August 2004,Shipped,3,8,2004,Motorcycles,76,S24_2000,Cambridge,MA,USA,,Small
10297,32,65.51,1,2096.32,16 September 2004,Shipped,3,9,2004,Motorcycles,76,S24_2000,Dublin,,Ireland,EMEA,Small
10308,47,63.22,4,2971.34,15 October 2004,Shipped,4,10,2004,Motorcycles,76,S24_2000,White Plains,NY,USA,,Small
10318,26,86.83,6,2257.58,11 February 2004,Shipped,4,11,2004,Motorcycles,76,S24_2000,Allentown,PA,USA,,Small
10329,37,94.43,4,3493.91,15 November 2004,Shipped,4,11,2004,Motorcycles,76,S24_2000,NYC,NY,USA,,Medium
10340,55,79.98,8,4398.9,24 November 2004,Shipped,4,11,2004,Motorcycles,76,S24_2000,Barcelona,,Spain,EMEA,Medium
10363,21,100,8,3595.62,01 June 2005,Shipped,1,1,2005,Motorcycles,76,S24_2000,Espoo,,Finland,EMEA,Medium
10375,23,100,9,2443.29,02 March 2005,Shipped,1,2,2005,Motorcycles,76,S24_2000,Nantes,,France,EMEA,Small
10389,49,81.4,2,3988.6,03 March 2005,Shipped,1,3,2005,Motorcycles,76,S24_2000,Boras,,Sweden,EMEA,Medium
10402,59,87.6,3,5168.4,04 July 2005,Shipped,2,4,2005,Motorcycles,76,S24_2000,Paris,,France,EMEA,Medium
10416,32,87.6,1,2803.2,05 October 2005,Shipped,2,5,2005,Motorcycles,76,S24_2000,Reggio Emilia,,Italy,EMEA,Small
10105,43,100,9,6341.21,02 November 2003,Shipped,1,2,2003,Ships,122,S24_2011,Kobenhavn,,Denmark,EMEA,Medium
10117,41,100,3,5189.78,16 April 2003,Shipped,2,4,2003,Ships,122,S24_2011,Singapore,,Singapore,Japan,Medium
10129,45,100,9,6027.75,06 December 2003,Shipped,2,6,2003,Ships,122,S24_2011,London,,UK,EMEA,Medium
10142,33,100,6,3366,08 August 2003,Shipped,3,8,2003,Ships,122,S24_2011,San Rafael,CA,USA,,Medium
10153,40,100,5,5456.4,28 September 2003,Shipped,3,9,2003,Ships,122,S24_2011,Madrid,,Spain,EMEA,Medium
10167,33,100,16,3812.16,23 October 2003,Cancelled,4,10,2003,Ships,122,S24_2011,Boras,,Sweden,EMEA,Medium
10177,50,100,7,6083,11 July 2003,Shipped,4,11,2003,Ships,122,S24_2011,Madrid,,Spain,EMEA,Medium
10185,30,100,7,3170.7,14 November 2003,Shipped,4,11,2003,Ships,122,S24_2011,New Bedford,MA,USA,,Medium
10197,41,100,13,4534.6,26 November 2003,Shipped,4,11,2003,Ships,122,S24_2011,Barcelona,,Spain,EMEA,Medium
10208,35,100,7,4301.15,01 February 2004,Shipped,1,1,2004,Ships,122,S24_2011,Lyon,,France,EMEA,Medium
10221,49,100,1,6804.63,18 February 2004,Shipped,1,2,2004,Ships,122,S24_2011,Bruxelles,,Belgium,EMEA,Medium
10232,46,100,4,5652.94,20 March 2004,Shipped,1,3,2004,Ships,122,S24_2011,Cowes,Isle of Wight,UK,EMEA,Medium
10248,48,100,10,6960.48,05 July 2004,Cancelled,2,5,2004,Ships,122,S24_2011,NYC,NY,USA,,Medium
10261,36,100,8,4512.6,17 June 2004,Shipped,2,6,2004,Ships,122,S24_2011,Montreal,Quebec,Canada,,Medium
10273,22,100,11,2784.76,21 July 2004,Shipped,3,7,2004,Ships,122,S24_2011,Bruxelles,,Belgium,EMEA,Small
10283,42,100,13,5316.36,20 August 2004,Shipped,3,8,2004,Ships,122,S24_2011,Tsawassen,BC,Canada,,Medium
10293,21,100,2,2941.89,09 September 2004,Shipped,3,9,2004,Ships,122,S24_2011,Torino,,Italy,EMEA,Small
10306,29,100,7,3207.4,14 October 2004,Shipped,4,10,2004,Ships,122,S24_2011,Manchester,,UK,EMEA,Medium
10315,35,100,6,4215.05,29 October 2004,Shipped,4,10,2004,Ships,122,S24_2011,Nantes,,France,EMEA,Medium
10326,41,100,4,4333.29,11 September 2004,Shipped,4,11,2004,Ships,122,S24_2011,Lule,,Sweden,EMEA,Medium
10337,29,71.97,4,2087.13,21 November 2004,Shipped,4,11,2004,Ships,122,S24_2011,NYC,NY,USA,,Small
10350,34,50.33,7,1711.22,12 February 2004,Shipped,4,12,2004,Ships,122,S24_2011,Madrid,,Spain,EMEA,Small
10372,37,100,8,3910.53,26 January 2005,Shipped,1,1,2005,Ships,122,S24_2011,Minato-ku,Tokyo,Japan,Japan,Medium
10384,28,80.54,3,2255.12,23 February 2005,Shipped,1,2,2005,Ships,122,S24_2011,San Francisco,CA,USA,,Small
10396,49,100,6,5720.75,23 March 2005,Shipped,1,3,2005,Ships,122,S24_2011,San Rafael,CA,USA,,Medium
10414,23,100,10,3335.23,05 June 2005,On Hold,2,5,2005,Ships,122,S24_2011,Boston,MA,USA,,Medium
10101,46,53.76,2,2472.96,01 September 2003,Shipped,1,1,2003,Vintage Cars,44,S24_2022,Frankfurt,,Germany,EMEA,Small
10110,39,44.35,2,1729.65,18 March 2003,Shipped,1,3,2003,Vintage Cars,44,S24_2022,Manchester,,UK,EMEA,Small
10124,22,45.25,1,995.5,21 May 2003,Shipped,2,5,2003,Vintage Cars,44,S24_2022,Las Vegas,NV,USA,,Small
10149,49,49.28,6,2414.72,09 December 2003,Shipped,3,9,2003,Vintage Cars,44,S24_2022,Brisbane,CA,USA,,Small
10162,43,36.29,4,1560.47,18 October 2003,Shipped,4,10,2003,Vintage Cars,44,S24_2022,San Francisco,CA,USA,,Small
10173,27,41.22,8,1112.94,11 May 2003,Shipped,4,11,2003,Vintage Cars,44,S24_2022,Bergamo,,Italy,EMEA,Small
10182,31,36.74,5,1138.94,11 December 2003,Shipped,4,11,2003,Vintage Cars,44,S24_2022,San Rafael,CA,USA,,Small
10193,20,50.62,9,1012.4,21 November 2003,Shipped,4,11,2003,Vintage Cars,44,S24_2022,Glen Waverly,Victoria,Australia,APAC,Small
10205,24,38.08,4,913.92,12 March 2003,Shipped,4,12,2003,Vintage Cars,44,S24_2022,Madrid,,Spain,EMEA,Small
10214,49,47.94,2,2349.06,26 January 2004,Shipped,1,1,2004,Vintage Cars,44,S24_2022,Madrid,,Spain,EMEA,Small
10227,24,48.38,5,1161.12,03 February 2004,Shipped,1,3,2004,Vintage Cars,44,S24_2022,Lyon,,France,EMEA,Small
10244,39,45.25,9,1764.75,29 April 2004,Shipped,2,4,2004,Vintage Cars,44,S24_2022,Madrid,,Spain,EMEA,Small
10255,37,45.7,2,1690.9,06 April 2004,Shipped,2,6,2004,Vintage Cars,44,S24_2022,Strasbourg,,France,EMEA,Small
10280,45,47.49,11,2137.05,17 August 2004,Shipped,3,8,2004,Vintage Cars,44,S24_2022,Torino,,Italy,EMEA,Small
10289,45,48.38,4,2177.1,09 March 2004,Shipped,3,9,2004,Vintage Cars,44,S24_2022,Bergen,,Norway,EMEA,Small
10304,44,39.42,15,1734.48,10 November 2004,Shipped,4,10,2004,Vintage Cars,44,S24_2022,Versailles,,France,EMEA,Small
10312,23,37.63,12,865.49,21 October 2004,Shipped,4,10,2004,Vintage Cars,44,S24_2022,San Rafael,CA,USA,,Small
10322,30,100,4,3500.1,11 April 2004,Shipped,4,11,2004,Vintage Cars,44,S24_2022,Nashua,NH,USA,,Medium
10332,26,85.52,10,2223.52,17 November 2004,Shipped,4,11,2004,Vintage Cars,44,S24_2022,Manchester,,UK,EMEA,Small
10345,43,53.76,1,2311.68,25 November 2004,Shipped,4,11,2004,Vintage Cars,44,S24_2022,Nantes,,France,EMEA,Small
10356,26,31.86,7,828.36,12 September 2004,Shipped,4,12,2004,Vintage Cars,44,S24_2022,Paris,,France,EMEA,Small
10367,28,30.59,12,856.52,01 December 2005,Resolved,1,1,2005,Vintage Cars,44,S24_2022,Pasadena,CA,USA,,Small
10380,27,68.35,5,1845.45,16 February 2005,Shipped,1,2,2005,Vintage Cars,44,S24_2022,Madrid,,Spain,EMEA,Small
10391,24,100,1,4042.08,03 September 2005,Shipped,1,3,2005,Vintage Cars,44,S24_2022,North Sydney,NSW,Australia,APAC,Medium
10421,40,45.7,2,1828,29 May 2005,In Process,2,5,2005,Vintage Cars,44,S24_2022,San Rafael,CA,USA,,Small
10103,36,100,1,3680.28,29 January 2003,Shipped,1,1,2003,Trucks and Buses,127,S24_2300,Stavern,,Norway,EMEA,Medium
10114,21,100,5,2925.09,04 January 2003,Shipped,2,4,2003,Trucks and Buses,127,S24_2300,Paris,,France,EMEA,Small
10126,27,100,1,3415.77,28 May 2003,Shipped,2,5,2003,Trucks and Buses,127,S24_2300,Madrid,,Spain,EMEA,Medium
10140,47,100,1,5105.14,24 July 2003,Shipped,3,7,2003,Trucks and Buses,127,S24_2300,Burlingame,CA,USA,,Medium
10151,42,100,8,5098.8,21 September 2003,Shipped,3,9,2003,Trucks and Buses,127,S24_2300,Oulu,,Finland,EMEA,Medium
10165,32,100,17,4661.76,22 October 2003,Shipped,4,10,2003,Trucks and Buses,127,S24_2300,Singapore,,Singapore,Japan,Medium
10175,28,100,6,2969.96,11 June 2003,Shipped,4,11,2003,Trucks and Buses,127,S24_2300,London,,UK,EMEA,Small
10184,24,100,11,3496.32,14 November 2003,Shipped,4,11,2003,Trucks and Buses,127,S24_2300,Sevilla,,Spain,EMEA,Medium
10194,49,100,1,5760.93,25 November 2003,Shipped,4,11,2003,Trucks and Buses,127,S24_2300,Lyon,,France,EMEA,Medium
10207,46,100,12,6819.04,12 September 2003,Shipped,4,12,2003,Trucks and Buses,127,S24_2300,Boston,MA,USA,,Medium
10217,28,100,1,3148.88,02 April 2004,Shipped,1,2,2004,Trucks and Buses,127,S24_2300,Singapore,,Singapore,APAC,Medium
10229,48,100,6,5704.32,03 November 2004,Shipped,1,3,2004,Trucks and Buses,127,S24_2300,San Rafael,CA,USA,,Medium
10246,29,100,10,3520.6,05 May 2004,Shipped,2,5,2004,Trucks and Buses,127,S24_2300,Madrid,,Spain,EMEA,Medium
10259,47,100,9,5285.62,15 June 2004,Shipped,2,6,2004,Trucks and Buses,127,S24_2300,Singapore,,Singapore,APAC,Medium
10271,43,100,10,5605.05,20 July 2004,Shipped,3,7,2004,Trucks and Buses,127,S24_2300,San Rafael,CA,USA,,Medium
10281,25,100,6,2779.5,19 August 2004,Shipped,3,8,2004,Trucks and Buses,127,S24_2300,Allentown,PA,USA,,Small
10291,48,100,1,5398.08,09 August 2004,Shipped,3,9,2004,Trucks and Buses,127,S24_2300,Boras,,Sweden,EMEA,Medium
10305,24,100,10,3189.6,13 October 2004,Shipped,4,10,2004,Trucks and Buses,127,S24_2300,Cambridge,MA,USA,,Medium
10313,42,100,4,5581.8,22 October 2004,Shipped,4,10,2004,Trucks and Buses,127,S24_2300,Vancouver,BC,Canada,,Medium
10324,31,100,2,3820.44,11 May 2004,Shipped,4,11,2004,Trucks and Buses,127,S24_2300,NYC,NY,USA,,Medium
10334,42,100,5,5528.04,19 November 2004,On Hold,4,11,2004,Trucks and Buses,127,S24_2300,Lule,,Sweden,EMEA,Medium
10348,37,100,1,5981.42,11 January 2004,Shipped,4,11,2004,Trucks and Buses,127,S24_2300,Madrid,,Spain,EMEA,Medium
10358,41,100,7,5684.65,12 October 2004,Shipped,4,12,2004,Trucks and Buses,127,S24_2300,Madrid,,Spain,EMEA,Medium
10371,20,100,5,3449.4,23 January 2005,Shipped,1,1,2005,Trucks and Buses,127,S24_2300,San Rafael,CA,USA,,Medium
10382,20,100,3,2654.4,17 February 2005,Shipped,1,2,2005,Trucks and Buses,127,S24_2300,San Rafael,CA,USA,,Small
10412,70,100,10,8498,05 March 2005,Shipped,2,5,2005,Trucks and Buses,127,S24_2300,Madrid,,Spain,EMEA,Large
10425,49,100,9,5510.54,31 May 2005,In Process,2,5,2005,Trucks and Buses,127,S24_2300,Nantes,,France,EMEA,Medium
10108,35,58.87,15,2060.45,03 March 2003,Shipped,1,3,2003,Motorcycles,69,S24_2360,Makati City,,Philippines,Japan,Small
10121,32,76.88,2,2460.16,05 July 2003,Shipped,2,5,2003,Motorcycles,69,S24_2360,Reims,,France,EMEA,Small
10135,29,61.64,16,1787.56,07 February 2003,Shipped,3,7,2003,Motorcycles,69,S24_2360,San Rafael,CA,USA,,Small
10145,27,60.95,3,1645.65,25 August 2003,Shipped,3,8,2003,Motorcycles,69,S24_2360,Pasadena,CA,USA,,Small
10159,27,80.34,11,2169.18,10 October 2003,Shipped,4,10,2003,Motorcycles,69,S24_2360,San Francisco,CA,USA,,Small
10169,38,74.11,11,2816.18,11 April 2003,Shipped,4,11,2003,Motorcycles,69,S24_2360,North Sydney,NSW,Australia,APAC,Small
10180,35,72.03,6,2521.05,11 November 2003,Shipped,4,11,2003,Motorcycles,69,S24_2360,Lille,,France,EMEA,Small
10190,42,76.19,3,3199.98,19 November 2003,Shipped,4,11,2003,Motorcycles,69,S24_2360,Madrid,,Spain,EMEA,Medium
10211,21,63.72,11,1338.12,15 January 2004,Shipped,1,1,2004,Motorcycles,69,S24_2360,Paris,,France,EMEA,Small
10224,37,80.34,4,2972.58,21 February 2004,Shipped,1,2,2004,Motorcycles,69,S24_2360,Lille,,France,EMEA,Small
10237,26,79.65,4,2070.9,04 May 2004,Shipped,2,4,2004,Motorcycles,69,S24_2360,NYC,NY,USA,,Small
10252,47,65.8,8,3092.6,26 May 2004,Shipped,2,5,2004,Motorcycles,69,S24_2360,Paris,,France,EMEA,Medium
10264,37,65.1,6,2408.7,30 June 2004,Shipped,2,6,2004,Motorcycles,69,S24_2360,Boston,MA,USA,,Small
10276,46,75.49,12,3472.54,08 February 2004,Shipped,3,8,2004,Motorcycles,69,S24_2360,Brickhaven,MA,USA,,Medium
10285,38,59.56,3,2263.28,27 August 2004,Shipped,3,8,2004,Motorcycles,69,S24_2360,Cambridge,MA,USA,,Small
10299,33,66.49,6,2194.17,30 September 2004,Shipped,3,9,2004,Motorcycles,69,S24_2360,Helsinki,,Finland,EMEA,Small
10309,24,56.1,2,1346.4,15 October 2004,Shipped,4,10,2004,Motorcycles,69,S24_2360,Stavern,,Norway,EMEA,Small
10319,31,81.73,7,2533.63,11 March 2004,Shipped,4,11,2004,Motorcycles,69,S24_2360,NYC,NY,USA,,Small
10330,42,81.03,1,3403.26,16 November 2004,Shipped,4,11,2004,Motorcycles,69,S24_2360,Makati City,,Philippines,Japan,Medium
10341,32,100,6,3307.2,24 November 2004,Shipped,4,11,2004,Motorcycles,69,S24_2360,Salzburg,,Austria,EMEA,Medium
10355,41,70.65,3,2896.65,12 July 2004,Shipped,4,12,2004,Motorcycles,69,S24_2360,Madrid,,Spain,EMEA,Small
10363,43,61.23,14,2632.89,01 June 2005,Shipped,1,1,2005,Motorcycles,69,S24_2360,Espoo,,Finland,EMEA,Small
10375,20,100,14,2046,02 March 2005,Shipped,1,2,2005,Motorcycles,69,S24_2360,Nantes,,France,EMEA,Small
10390,35,65.13,4,2279.55,03 April 2005,Shipped,1,3,2005,Motorcycles,69,S24_2360,San Rafael,CA,USA,,Small
10403,27,79.65,4,2150.55,04 August 2005,Shipped,2,4,2005,Motorcycles,69,S24_2360,Liverpool,,UK,EMEA,Small
10110,43,78.15,11,3360.45,18 March 2003,Shipped,1,3,2003,Classic Cars,90,S24_2766,Manchester,,UK,EMEA,Medium
10124,32,72.7,10,2326.4,21 May 2003,Shipped,2,5,2003,Classic Cars,90,S24_2766,Las Vegas,NV,USA,,Small
10148,21,73.6,4,1545.6,09 November 2003,Shipped,3,9,2003,Classic Cars,90,S24_2766,North Sydney,NSW,Australia,APAC,Small
10161,20,100,3,2144.6,17 October 2003,Shipped,4,10,2003,Classic Cars,90,S24_2766,Aaarhus,,Denmark,EMEA,Small
10172,22,74.51,1,1639.22,11 May 2003,Shipped,4,11,2003,Classic Cars,90,S24_2766,Bridgewater,CT,USA,,Small
10182,36,73.6,14,2649.6,11 December 2003,Shipped,4,11,2003,Classic Cars,90,S24_2766,San Rafael,CA,USA,,Small
10192,46,83.6,2,3845.6,20 November 2003,Shipped,4,11,2003,Classic Cars,90,S24_2766,Nashua,NH,USA,,Medium
10204,47,96.32,8,4527.04,12 February 2003,Shipped,4,12,2003,Classic Cars,90,S24_2766,NYC,NY,USA,,Medium
10212,45,88.14,1,3966.3,16 January 2004,Shipped,1,1,2004,Classic Cars,90,S24_2766,Madrid,,Spain,EMEA,Medium
10227,47,88.14,14,4142.58,03 February 2004,Shipped,1,3,2004,Classic Cars,90,S24_2766,Lyon,,France,EMEA,Medium
10241,47,94.5,6,4441.5,13 April 2004,Shipped,2,4,2004,Classic Cars,90,S24_2766,Strasbourg,,France,EMEA,Medium
10267,38,87.24,3,3315.12,07 July 2004,Shipped,3,7,2004,Classic Cars,90,S24_2766,NYC,NY,USA,,Medium
10279,49,79.97,3,3918.53,08 September 2004,Shipped,3,8,2004,Classic Cars,90,S24_2766,Madrid,,Spain,EMEA,Medium
10288,35,80.87,9,2830.45,09 January 2004,Shipped,3,9,2004,Classic Cars,90,S24_2766,Singapore,,Singapore,APAC,Small
10302,49,100,5,5298.86,10 June 2003,Shipped,4,10,2003,Classic Cars,90,S24_2766,Liverpool,,UK,EMEA,Medium
10311,28,93.6,4,2620.8,16 October 2004,Shipped,4,10,2004,Classic Cars,90,S24_2766,Madrid,,Spain,EMEA,Small
10321,30,72.7,1,2181,11 April 2004,Shipped,4,11,2004,Classic Cars,90,S24_2766,New Bedford,MA,USA,,Small
10332,39,86.72,7,3382.08,17 November 2004,Shipped,4,11,2004,Classic Cars,90,S24_2766,Manchester,,UK,EMEA,Medium
10346,25,100,1,2876.75,29 November 2004,Shipped,4,11,2004,Classic Cars,90,S24_2766,Las Vegas,NV,USA,,Small
10368,40,100,2,4107.2,19 January 2005,Shipped,1,1,2005,Classic Cars,90,S24_2766,San Rafael,CA,USA,,Medium
10380,36,37.5,6,1350,16 February 2005,Shipped,1,2,2005,Classic Cars,90,S24_2766,Madrid,,Spain,EMEA,Small
10407,76,94.5,6,7182,22 April 2005,On Hold,2,4,2005,Classic Cars,90,S24_2766,San Jose,CA,USA,,Large
10420,39,100,9,3933.93,29 May 2005,In Process,2,5,2005,Classic Cars,90,S24_2766,Chatswood,NSW,Australia,APAC,Medium
10104,44,39.6,10,1742.4,31 January 2003,Shipped,1,1,2003,Classic Cars,35,S24_2840,Madrid,,Spain,EMEA,Small
